	"TE A1 Corn Oil 10 ml/kg 48hrs"	"TE A3 Corn Oil 10ml/kg 48hrs"	"TE B1 TCDD 10ug/kg 48hrs"	"TE B2 TCDD 10ug/kg 48hrs"	"TE A2 Corn Oil 10 ml/kg 48hrs    "	"TE B3 TCDD 10ug/kg 48hrs"
39667_A_51_P352027	-0.311379	-0.563454	-0.502976	-0.327313	-0.672177	-0.595938
39743_Nipal1	-0.706403	-0.558771	-0.930395	-0.742083	-0.22335	-0.132025
39745_Ctss	-0.518698	-0.598459	-0.301457	-0.679746	-0.410659	-0.269248
39783_Fgf8	-0.224704	-0.370927	-0.284914	-0.19278	-0.673005	-0.348612
39791_Ccdc27	-0.502856	-0.519292	-0.311715	-0.327552	-0.529374	-0.477632
39809_Scgb3a2	0.0140429	-0.117406	0.620914	0.385082	-0.313994	-0.255392
39889_Zfp608	-0.107124	-0.512854	-0.504148	-0.304805	-0.603937	-0.375022
39913_Fam73b	0.0522856	-0.00540476	-0.16015	-0.214023	-0.320325	-0.48174
39941_Sds	-0.373745	-0.155061	-0.529877	-0.44857	-0.162526	-0.0722591
39951_Tssk1	0.0407321	-0.0061274	0.128752	-0.284463	-0.566917	-0.0628167
40018_Pom121l12	-0.0601062	-0.509158	-0.482325	-0.26764	-0.494695	-0.335508
40022_Scrt1	-0.136646	-0.605217	-0.585512	-0.278	-0.5834	-0.475594
40024_Fam59a	0.610448	0.637935	0.326429	0.341927	0.435063	0.220471
40070_Tnfaip8l1	0.250456	0.0479058	0.517858	0.501613	0.155016	0.186121
40120_BC017612	-0.454187	-0.751097	-0.420927	-0.193886	-0.136864	-0.316961
40217_Acot4	-0.584547	-0.404747	-0.294743	-0.263699	-0.363589	0.0508072
40330_Ddx58	0.342114	0.488714	0.283874	0.351563	0.55667	0.143778
40350_Slc30a9	0.328238	0.535746	0.316986	0.288561	0.449139	0.0256005
40442_Adcy8	-0.313059	-0.501277	-0.335028	-0.354752	-0.612933	-0.477321
40478_Adh6-ps1	0.517392	0.3597	0.32788	0.230263	0.34837	0.185587
40541_Apol10b	0.249963	-0.35463	-0.0117082	-0.245355	-0.614904	-0.385667
40571_Pou6f1	0.454195	0.531945	0.420374	0.588811	0.586739	0.0824768
40632_Gpr27	-0.217804	-0.325048	-0.240719	-0.293023	-0.551167	-0.168438
40636_Ift88	0.0491603	-0.037731	-0.0107606	-0.188316	-0.380251	-0.49009
40637_Hs2st1	0.206223	0.239207	0.200415	0.508645	0.496086	0.0551437
40638_Cyp3a44	-1.67419	-1.77891	-2.14877	-1.56242	-1.60579	-0.67568
40647_Nr6a1	0.436326	0.401754	-0.117052	0.20094	0.577957	0.110883
40675_Tia1	-0.0670601	-0.089726	-0.0765723	0.00460583	-0.208209	-0.52068
40698_Pikfyve	0.190815	-0.285552	-0.471148	-0.243524	-0.622291	-0.507633
40705_Pygl	-0.870382	-0.0848396	-0.57039	-0.187497	-0.15442	-0.0464985
40732_Olfr836	-0.52364	-0.537108	-0.409901	-0.413682	-0.611963	-0.447863
40733_Snhg8	-0.615891	-0.476008	-0.299871	-0.19093	-0.233838	-0.129963
40753_Spata21	-0.395904	-0.565277	-0.408952	-0.26951	-0.260872	-0.0266855
40761_Myh10	0.364179	0.370419	0.265391	0.370926	0.50864	0.10884
40782_Col2a1	0.656919	0.345487	0.160613	0.138064	-0.0163318	-0.152145
40801_Bhlhe22	-0.0694596	-0.012342	0.126948	-0.239918	-0.708545	0.013237
40825_Kcnk7	-0.508185	-0.50687	-0.607476	-0.326445	-0.538097	-0.418516
40928_Trp53	0.555658	0.36465	0.404327	0.187465	0.0183549	-0.343448
40935_Dhrs7	-0.589837	-0.429459	-0.334572	-0.256505	-0.224906	-0.0327013
40942_Siae	0.205204	0.20555	0.222897	0.505242	0.214566	0.271799
40943_A630072M18Rik	0.518224	0.401718	0.546958	0.0682726	0.422749	-0.0783028
40950_Mt1	-0.199935	-0.325859	-0.550579	-0.456718	-0.307406	-0.228828
40971_Rhox6	-0.304992	0.477635	0.236243	0.107453	-0.84004	0.115992
40992_Khsrp	-0.372433	-0.511926	-0.543345	-0.46767	-0.14457	-0.00394615
41011_Cxcr7	0.185812	0.329917	0.540592	0.877261	0.590618	0.181904
41053_Nr3c1	0.492278	0.687812	0.155764	0.557354	0.544972	0.0757827
41107_A_51_P344704	0	-0.282465	-0.211602	-0.116152	-0.634943	-0.0822786
41109_Tgfa	0.520272	0.519884	0.384292	0.156205	0.249441	0.0214115
41185_Nsdhl	0.161579	0.464735	0.516733	0.536365	0.417308	0.432964
41191_Ptpro	-0.145022	-0.435134	-0.228633	-0.303706	-0.620411	-0.434713
41192_A_52_P796659	-0.28258	-0.422788	-0.563284	-0.196305	-0.541685	-0.394686
41203_Kdm5d	0.374948	0.507822	0.440293	0.553331	0.42503	0.0401334
41207_Glipr2	0.265194	-0.152449	-0.0844618	-0.100219	-0.416848	-0.487522
41213_Cyp2j11	-0.135305	-0.597036	-0.390519	-0.372887	-0.610135	-0.507016
41241_Afp	0.0284282	0.13592	0.541098	0.620143	0.469098	0.39696
41263_Satb2	-0.0249464	-0.274522	-0.0961535	-0.187504	-0.515486	-0.495671
41266_Lrp11	-0.0401301	0.118042	0.526044	0.38902	-0.0170211	-0.106596
41306_Serpina7	-0.106952	-0.063718	-1.02629	-0.491222	0.086699	-0.300414
41318_A_52_P293796	-0.150117	-0.495546	-0.456624	-0.362395	-0.480408	-0.214841
41329_Traip	-0.0852289	-0.326923	-0.137874	-0.256644	-0.601716	-0.376355
41361_Emx2	-0.0385662	-0.399985	-0.302758	-0.285106	-0.628404	-0.428617
41368_Gatc	0.265914	0.30641	0.205641	0.518945	0.512329	0.326789
41403_Taf4a	0.478272	0.488974	0.228168	0.116539	0.460087	0.0355316
41456_1700129C05Rik	-0.0343581	-0.563535	-0.689259	-0.31968	-0.628795	-0.497531
41459_Raet1a	-0.486324	-0.452633	-0.358749	-0.258545	-0.343512	-0.0715051
41502_Lta	-0.0534002	-0.478347	-0.453851	-0.313167	-0.650253	-0.483608
41559_A_52_P462257	0.236656	-0.0404467	1.03004	0.329775	0.0181214	0.202953
41575_Rbl2	0.51661	0.51334	0.245652	0.108252	0.641097	0.0130094
41582_Clcn6	-0.177967	-0.160168	-0.302966	-0.20275	-0.673325	-0.484671
41666_Gm1381	-0.850515	-0.590165	-0.156673	-0.3117	-0.509366	0.36674
41718_Phf15	0.075417	0.380574	-0.0069176	0.484985	0.336477	0.0729227
41764_Rell1	0.494813	0.31305	0.344228	0.51157	0.486564	0.155356
41777_Mobp	-0.577547	-0.540719	-0.415034	-0.301191	-0.568403	-0.401549
41841_1700025H01Rik	-0.0722963	-0.519121	-0.457009	-0.354739	-0.620607	-0.183852
41844_H2-T24	-0.167995	-0.370639	-0.364426	-0.278151	-0.543975	-0.271558
41868_Fnbp1l	-0.449595	-0.615111	-0.248938	-0.208215	-0.164566	0.146015
41874_Hspb7	0.266888	-0.49115	-0.376596	-0.294003	-0.612567	-0.408831
41965_Myc	0.370749	-0.104586	0.16699	0.650475	0.0287898	0.368304
41966_A_52_P412796	-0.550597	-0.334462	-0.10673	0.0308293	-0.131293	-0.138566
42042_Sdk2	-0.0503664	-0.578551	-0.540733	-0.381338	-0.626885	-0.495084
42047_Gigyf2	0.467832	0.594656	0.310172	0.427996	0.495319	0.0200009
42094_Odz3	-0.516688	-0.349178	-0.348096	0.0154877	-0.231915	0.159274
42104_A_52_P629907	0.112458	-0.239474	-0.468607	-0.281873	-0.525067	-0.434364
42121_Zfp259	-0.381901	0.0786572	-0.667305	-0.357836	-0.258628	0.155866
42125_A_52_P402104	-0.467975	-0.621344	-0.503328	-0.335343	-0.676908	-0.539782
42132_Wipf3	-0.4249	-0.191309	-0.243237	-0.16739	-0.170011	0.535237
42166_Cyb5r3	0.354956	0.489377	0.0598649	0.10607	0.308084	0.313993
42196_Nme4	0.249726	0.277759	0.678016	0.711994	0.536195	0.584909
42257_Nt5e	-0.548686	-0.563895	-0.39336	-0.104982	-0.51893	-0.0535045
42290_Htatip2	-0.0611834	0.0566151	0.640417	0.575574	0.0902791	0.761504
42325_Col2a1	0.623072	0.386249	0.131665	0.174565	-0.0124146	-0.156947
42364_Pank3	0.0902003	0.145574	0.511287	0.40984	0.227152	0.00106186
42393_Slc29a3	-0.140982	-0.561903	-0.481796	-0.321743	-0.554284	-0.448868
42420_0610030E20Rik	0.017553	0.0987306	0.114019	0.58348	0.37644	0.425536
42443_A_52_P486910	-0.254096	-0.511844	-0.529759	-0.457366	-0.129201	0.161795
42463_Il28b	-0.133029	-0.494417	-0.181904	-0.266554	-0.519897	-0.320033
42498_Col1a1	0.760249	0.452171	0.214933	0.1406	0.128293	-0.00566465
42559_Zfp449	-0.248831	-0.172112	-0.135016	-0.138012	-0.407336	-0.515701
42577_Ptms	-0.349076	-0.569481	-0.532693	-0.433354	-0.183672	0.0460095
42583_Slc1a4	0.252215	0.196411	0.386019	0.526755	0.26164	-0.0322524
42620_Ntng1	0	-0.523724	-0.429697	-0.119055	-0.609738	-0.382182
42643_A_52_P593861	-0.0621015	0.0964852	0.215234	0.633418	0.298163	0.00454629
42679_Ntng1	-0.044427	-0.621821	-0.195345	-0.198557	-0.638175	-0.382414
42747_A4gnt	-0.832058	-0.530888	-0.435022	-0.29177	-0.659593	-0.468267
42804_Afp	0.0436674	0.11857	0.553758	0.584857	0.385708	0.450227
42850_Zfp869	-0.0569347	-0.295509	-0.218328	-0.2818	-0.485459	-0.309578
42853_Myc	0.411062	-0.105824	0.21515	0.677571	-0.0859539	0.329418
42871_Tgfa	0.48297	0.55044	0.367856	0.258802	0.353155	0.0420057
42917_2010300C02Rik	-0.363067	-0.590818	-0.417647	-0.281889	-0.659624	-0.67501
42950_A_51_P250217	-0.274544	-0.223971	-0.579812	-0.610384	-0.264234	-0.21337
42953_Cpz	0.0473365	-0.311734	-0.423887	-0.28689	-0.596099	-0.457092
42958_Mei1	-0.252705	-0.322883	-0.1861	-0.272006	-0.506756	-0.341925
42991_Kctd12b	-0.414534	-0.525206	-0.301714	-0.339225	-0.641243	-0.643686
43008_Gm9767	-0.872908	-0.563984	-0.456854	-0.16899	-0.688207	-0.466427
43038_AU042671	-0.124466	-0.397338	-0.475241	-0.297011	-0.549946	-0.301642
43057_S100a11	0.295857	0.241884	0.124428	0.536457	0.472854	0.398067
43099_Fzd7	0.342312	0.141546	0.323615	0.519722	0.105296	0.00072769499999996
43150_A_51_P220625	0	-0.435727	-0.191449	-0.223258	-0.552866	-0.28106
43168_Gstt3	-0.494167	-0.308465	-0.47316	-0.338703	-0.31051	0.0292115
43192_Ms4a6b	-0.548362	-0.532743	-0.166894	-0.271199	-0.114964	-0.0812827
43196_Smarcc2	-0.077868	-0.525886	-0.518858	-0.380553	-0.570861	-0.351401
43204_Grm7	-0.336861	-0.616751	-0.41483	-0.358473	-0.550477	-0.316166
43207_Adam1a	-0.579764	-0.354448	-0.635752	-0.217438	-0.178831	-0.0554896
43220_Trp53	0.543127	0.409975	0.433836	0.159349	0.012031	-0.417834
43252_A_52_P877097	-0.278129	-0.363254	-0.256522	-0.259533	-0.554822	-0.503576
43253_Fhad1	0.146809	-0.427734	-0.446567	-0.288112	-0.590083	-0.430738
43278_Elovl6	-0.322617	-0.174247	-0.567127	-0.361206	-0.34059	-0.109546
43291_Esm1	-0.508896	-0.253177	-0.509439	-0.202343	-0.129147	-0.270556
43308_Usp38	0.302748	0.483603	0.358292	0.477252	0.425414	-0.0411147
43313_Cyp2c55	0.499103	0.339921	0.0211833	0.625096	0.556316	0.475343
43432_Dsel	-0.391066	-0.492136	-0.303625	-0.322951	-0.639765	-0.435013
43462_Dmd	0.0668663	0.134531	0.16247	0.493344	0.300736	0.093768
43469_Cyth3	0.0273406	-0.373323	-0.258566	-0.316716	-0.481798	-0.290021
43484_Rbm3	-0.271467	0.0669478	0.120784	-0.0543164	0.128584	0.525381
43597_Tnni3	-0.0383146	-0.547985	-0.517867	-0.342079	-0.54531	-0.370539
43661_Srpk1	0.179373	0.172993	0.0876273	0.512677	0.375269	0.158755
43719_Arhgef10	-0.142926	-0.106388	-0.241917	-0.00898321	-0.616034	-0.202858
43722_Ifih1	0.516483	0.457781	0.391474	0.174969	0.227669	-0.0295401
43750_A_52_P949284	-0.412917	-0.454664	-0.335525	-0.296598	-0.655829	-0.244282
43761_B4galt5	-0.447022	-0.550595	-0.217694	-0.239623	-0.584146	-0.418748
43804_Ptf1a	-0.57347	-0.577111	-0.516318	-0.292166	-0.581673	-0.320058
43818_Rcor3	0.31277	0.43433	0.545282	0.623495	0.338774	0.0343774
43820_Trim65	0.0582503	0.030652	0.153929	0.498502	0.236953	0.0137846
43969_Sfrs3	-0.550935	-0.331557	0.0277099	0.225068	-0.0323021	-0.0207686
44016_Ear11	-0.51195	-0.442561	-0.169078	-0.176713	-0.0465371	-0.0329805
44053_Hspb7	0.322236	-0.463637	-0.23123	-0.27742	-0.667495	-0.342249
44130_Dcaf4	0.215617	0.401917	0.378637	0.497546	0.568172	0.215852
44132_Ptprc	-0.482863	-0.495585	-0.20885	-0.405961	-0.236671	-0.0405539
44141_A_51_P124485	-0.565317	-0.301968	-0.30399	-0.00997234	-0.153419	-0.0587391
44146_Erdr1	-0.363582	-0.252214	-0.473444	-0.481246	-0.164335	0.142834
44185_Clec1b	-0.432319	-0.35598	-0.110103	-0.478695	-0.198689	0.0251269
44208_Nqo1	-0.174141	0.0159661	0.338877	0.536014	0.127025	0.638823
44213_Ccdc28b	0.167443	-0.32627	-0.197944	-0.259832	-0.585012	-0.557352
44241_BC026782	0.308844	0.240048	0.345573	0.55777	0.198904	0.183815
44245_A_52_P346252	-0.108721	-0.616021	-0.416488	-0.282054	-0.540123	-0.249701
44253_Fbxo36	0.237107	0.206692	0.462176	0.552633	0.443005	0.242955
44352_A_51_P102257	-0.539406	-0.13381	-0.448711	-0.108345	-0.467539	-0.317973
44386_Insl6	-0.397546	-0.154404	1.00412	0.87312	0.0936149	0.569442
44422_A_52_P311031	-0.363415	-0.419063	-0.529071	-0.397801	-0.100607	0.0761052
44432_Src	-0.351065	-0.581866	-0.366292	-0.195482	-0.527503	-0.255348
44439_Prkag3	-0.255119	-0.551689	-0.465724	-0.221213	-0.530306	-0.207971
44468_Slc1a4	0.3702	0.106198	0.490171	0.513383	-0.15843	-0.262838
44479_Lgals9	0.523087	0.548387	0.121963	0.165545	0.450086	0.269576
44549_Uncx	0.00017881699999996	-0.343323	-0.24953	-0.215846	-0.52897	-0.270726
44581_A_52_P259174	0.539714	0.31886	0.0531911	-0.0419468	0.264906	0.106994
44586_Gm10404	0	-0.574477	0	0	-0.668276	0.0591153
44598_Txndc2	-0.52535	-0.832481	-0.507351	-0.231455	-0.617235	-0.436504
44645_2310057M21Rik	-0.190451	-0.00540819	0.0434792	0.567022	0.354261	0.112284
44659_Ocln	0.237635	0.354007	0.21913	0.487309	0.537846	0.433958
44680_Acpp	-0.359674	-0.0301753	0.546579	0.566437	0.128722	-0.0331477
44779_H2-Q10	-0.251919	0.0232571	-0.495815	-0.246	-0.208907	-0.105944
44781_A_52_P529739	-0.0171884	-0.194736	-0.329625	-0.291462	-0.553567	-0.39976
44810_Apobec1	0.146162	-0.269112	-0.147781	-0.298292	-0.540299	-0.478889
44823_Cftr	-0.395934	-0.430078	-0.403187	-0.366217	-0.52252	-0.213391
44840_Slc46a3	0.033333	0.143289	0.889548	0.901274	0.139732	0.973912
44843_Tagln	-0.294441	-0.494141	-0.442931	-0.37403	-0.156673	0.0361672
44890_Crls1	-0.578892	-0.557954	-0.528399	-0.132491	-0.129182	0.038834
44980_A_52_P631613	0.258909	0.367955	0.505249	0.645785	0.529603	0.168624
45030_Rarb	-0.381551	-0.377001	-0.494867	-0.149164	-0.129974	-0.0332759
45034_Clcnka	-0.0910536	0.0199262	0.911388	0.883767	0.138934	0.244158
45091_Zfp809	-0.189654	0.0788437	0.242548	0.48107	0.174558	0.0231895
45099_Txndc3	0	-0.593031	-0.418168	-0.19524	-0.822027	-0.269471
45109_Fgfbp1	-0.324001	-0.343089	-0.0853484	-0.172735	-0.54417	-0.143054
45116_Chad	-0.174281	-0.0936484	0.924571	0.890906	0.105005	0.774109
45196_Tpm2	-0.2847	-0.33602	-0.671622	-0.336476	-0.274939	-0.202011
45208_Fgf14	-0.00363096	-0.576677	-0.476002	-0.32952	-0.679266	-0.585602
